월(Monthly),LEVEL1,LEVEL2,LEVEL3,값,증감,증감율,구성비,누계,누계구성비
2018-05,동수별,구조별,조적조,554,554,554,0,0,0
2018-05,동수별,구조별,목조,1462,1462,1462,0,0,0
2018-05,동수별,구조별,기타,273,273,273,0,0,0
2018-05,동수별,용도별,주거용,9012,9012,9012,0,0,0
2018-05,동수별,용도별,상업용,4918,4918,4918,0,0,0
2018-05,동수별,용도별,공업용,1534,1534,1534,0,0,0
2018-05,동수별,용도별,교육및사회,816,816,816,0,0,0
2018-05,동수별,용도별,기타,6235,6235,6235,0,0,0
2018-05,연면적별,합계,합계,13370763,13370763,13370763,0,0,0
2018-05,연면적별,구조별,철근및철골조,13181738,13181738,13181738,0,0,0
2018-05,연면적별,구조별,조적조,34183,34183,34183,0,0,0
2018-05,연면적별,구조별,목조,124969,124969,124969,0,0,0
2018-05,연면적별,구조별,기타,29873,29873,29873,0,0,0
2018-05,연면적별,용도별,주거용,4559152,4559152,4559152,0,0,0
2018-05,연면적별,용도별,상업용,3838046,3838046,3838046,0,0,0
2018-05,연면적별,용도별,공업용,1699730,1699730,1699730,0,0,0
2018-05,연면적별,용도별,교육및사회,646466,646466,646466,0,0,0
2018-05,연면적별,용도별,기타,2627369,2627369,2627369,0,0,0
2018-06,동수별,합계,합계,20086,20086,20086,0,0,0
2018-06,동수별,구조별,철근및철골조,18261,18261,18261,0,0,0
2018-06,동수별,구조별,조적조,470,470,470,0,0,0
2018-06,동수별,구조별,목조,1066,1066,1066,0,0,0
2018-06,동수별,구조별,기타,289,289,289,0,0,0
2018-06,동수별,용도별,주거용,8092,8092,8092,0,0,0
2018-06,동수별,용도별,상업용,4702,4702,4702,0,0,0
2018-06,동수별,용도별,공업용,1403,1403,1403,0,0,0
2018-06,동수별,용도별,교육및사회,444,444,444,0,0,0
2018-06,동수별,용도별,기타,5445,5445,5445,0,0,0
2018-06,연면적별,합계,합계,10404712,10404712,10404712,0,0,0
2018-06,연면적별,구조별,철근및철골조,10262456,10262456,10262456,0,0,0
2018-06,연면적별,구조별,조적조,24233,24233,24233,0,0,0
2018-06,연면적별,구조별,목조,100882,100882,100882,0,0,0
2018-06,연면적별,구조별,기타,17141,17141,17141,0,0,0
2018-06,연면적별,용도별,주거용,3496567,3496567,3496567,0,0,0
2018-06,연면적별,용도별,상업용,2858926,2858926,2858926,0,0,0
2018-06,연면적별,용도별,공업용,1502310,1502310,1502310,0,0,0
2018-06,연면적별,용도별,교육및사회,536422,536422,536422,0,0,0
2018-06,연면적별,용도별,기타,2010487,2010487,2010487,0,0,0
2018-07,동수별,합계,합계,18814,18814,18814,0,0,0
2018-07,동수별,구조별,철근및철골조,17122,17122,17122,0,0,0
2018-07,동수별,구조별,조적조,427,427,427,0,0,0
2018-07,동수별,구조별,목조,1028,1028,1028,0,0,0
2018-07,동수별,구조별,기타,237,237,237,0,0,0
2018-07,동수별,용도별,주거용,7215,7215,7215,0,0,0
2018-07,동수별,용도별,상업용,4607,4607,4607,0,0,0
2018-07,동수별,용도별,공업용,1402,1402,1402,0,0,0
2018-07,동수별,용도별,교육및사회,547,547,547,0,0,0
2018-07,동수별,용도별,기타,5043,5043,5043,0,0,0
2018-07,연면적별,합계,합계,9332394,9332394,9332394,0,0,0
2018-07,연면적별,구조별,철근및철골조,9199783,9199783,9199783,0,0,0
2018-07,연면적별,구조별,조적조,26518,26518,26518,0,0,0
2018-07,연면적별,구조별,목조,95020,95020,95020,0,0,0
2018-07,연면적별,구조별,기타,11073,11073,11073,0,0,0
2018-07,연면적별,용도별,주거용,2764151,2764151,2764151,0,0,0
2018-07,연면적별,용도별,상업용,2740241,2740241,2740241,0,0,0
2018-07,연면적별,용도별,공업용,1349877,1349877,1349877,0,0,0
2018-07,연면적별,용도별,교육및사회,694408,694408,694408,0,0,0
2018-07,연면적별,용도별,기타,1783717,1783717,1783717,0,0,0
2018-08,동수별,합계,합계,16962,16962,16962,0,0,0
2018-08,동수별,구조별,철근및철골조,15505,15505,15505,0,0,0
2018-08,동수별,구조별,조적조,343,343,343,0,0,0
2018-08,동수별,구조별,목조,888,888,888,0,0,0
2018-08,동수별,구조별,기타,226,226,226,0,0,0
2018-08,동수별,용도별,주거용,6500,6500,6500,0,0,0
2018-08,동수별,용도별,상업용,4345,4345,4345,0,0,0
2018-08,동수별,용도별,공업용,1341,1341,1341,0,0,0
2018-08,동수별,용도별,교육및사회,472,472,472,0,0,0
2018-08,동수별,용도별,기타,4304,4304,4304,0,0,0
2018-08,연면적별,합계,합계,9475264,9475264,9475264,0,0,0
2018-08,연면적별,구조별,철근및철골조,9358884,9358884,9358884,0,0,0
2018-08,연면적별,구조별,조적조,14946,14946,14946,0,0,0
2018-08,연면적별,구조별,목조,86247,86247,86247,0,0,0
2018-08,연면적별,구조별,기타,15187,15187,15187,0,0,0
2018-08,연면적별,용도별,주거용,2998141,2998141,2998141,0,0,0
2018-08,연면적별,용도별,상업용,2852099,2852099,2852099,0,0,0
2018-08,연면적별,용도별,공업용,1674976,1674976,1674976,0,0,0
2018-08,연면적별,용도별,교육및사회,476241,476241,476241,0,0,0
2018-08,연면적별,용도별,기타,1473807,1473807,1473807,0,0,0
2018-09,동수별,합계,합계,14656,14656,14656,0,0,0
2018-09,동수별,구조별,철근및철골조,13317,13317,13317,0,0,0
2018-09,동수별,구조별,조적조,295,295,295,0,0,0
2018-09,동수별,구조별,목조,843,843,843,0,0,0
2018-09,동수별,구조별,기타,201,201,201,0,0,0
2018-09,동수별,용도별,주거용,5564,5564,5564,0,0,0
2018-09,동수별,용도별,상업용,3592,3592,3592,0,0,0
2018-09,동수별,용도별,공업용,1036,1036,1036,0,0,0
2018-09,동수별,용도별,교육및사회,408,408,408,0,0,0
2018-09,동수별,용도별,기타,4056,4056,4056,0,0,0
2018-09,연면적별,합계,합계,8811270,8811270,8811270,0,0,0
2018-09,연면적별,구조별,철근및철골조,8703086,8703086,8703086,0,0,0
2018-09,연면적별,구조별,조적조,13416,13416,13416,0,0,0
2018-09,연면적별,구조별,목조,82251,82251,82251,0,0,0
2018-09,연면적별,구조별,기타,12517,12517,12517,0,0,0
2018-09,연면적별,용도별,주거용,2491060,2491060,2491060,0,0,0
2018-09,연면적별,용도별,상업용,3068948,3068948,3068948,0,0,0
2018-09,연면적별,용도별,공업용,1022563,1022563,1022563,0,0,0
2018-09,연면적별,용도별,교육및사회,352472,352472,352472,0,0,0
2018-09,연면적별,용도별,기타,1876227,1876227,1876227,0,0,0
2018-10,동수별,합계,합계,20283,20283,20283,0,0,0
2018-10,동수별,구조별,철근및철골조,18422,18422,18422,0,0,0
2018-10,동수별,구조별,조적조,510,510,510,0,0,0
2018-10,동수별,구조별,목조,1045,1045,1045,0,0,0
2018-10,동수별,구조별,기타,306,306,306,0,0,0
2018-10,동수별,용도별,주거용,7489,7489,7489,0,0,0
2018-10,동수별,용도별,상업용,4670,4670,4670,0,0,0
2018-10,동수별,용도별,공업용,1515,1515,1515,0,0,0
2018-10,동수별,용도별,교육및사회,549,549,549,0,0,0
2018-10,동수별,용도별,기타,6060,6060,6060,0,0,0
2018-10,연면적별,합계,합계,10553825,10553825,10553825,0,0,0
2018-10,연면적별,구조별,철근및철골조,10409085,10409085,10409085,0,0,0
2018-10,연면적별,구조별,조적조,30066,30066,30066,0,0,0
2018-10,연면적별,구조별,목조,97439,97439,97439,0,0,0
2018-10,연면적별,구조별,기타,17235,17235,17235,0,0,0
2018-10,연면적별,용도별,주거용,2643440,2643440,2643440,0,0,0
2018-10,연면적별,용도별,상업용,3593548,3593548,3593548,0,0,0
2018-10,연면적별,용도별,공업용,1536371,1536371,1536371,0,0,0
2018-10,연면적별,용도별,교육및사회,456451,456451,456451,0,0,0
2018-10,연면적별,용도별,기타,2324015,2324015,2324015,0,0,0
2018-11,동수별,합계,합계,18684,18684,18684,0,0,0
2018-11,동수별,구조별,철근및철골조,16885,16885,16885,0,0,0
2018-11,동수별,구조별,조적조,456,456,456,0,0,0
2018-11,동수별,구조별,목조,1038,1038,1038,0,0,0
2018-11,동수별,구조별,기타,305,305,305,0,0,0
2018-11,동수별,용도별,주거용,6184,6184,6184,0,0,0
2018-11,동수별,용도별,상업용,4590,4590,4590,0,0,0
2018-11,동수별,용도별,공업용,1402,1402,1402,0,0,0
2018-11,동수별,용도별,교육및사회,470,470,470,0,0,0
2018-11,동수별,용도별,기타,6038,6038,6038,0,0,0
2018-11,연면적별,합계,합계,10113419,10113419,10113419,0,0,0
2018-11,연면적별,구조별,철근및철골조,9968795,9968795,9968795,0,0,0
2018-11,연면적별,구조별,조적조,22748,22748,22748,0,0,0
2018-11,연면적별,구조별,목조,92939,92939,92939,0,0,0
2018-11,연면적별,구조별,기타,28937,28937,28937,0,0,0
2018-11,연면적별,용도별,주거용,2869988,2869988,2869988,0,0,0
2018-11,연면적별,용도별,상업용,3037170,3037170,3037170,0,0,0
2018-11,연면적별,용도별,공업용,1347173,1347173,1347173,0,0,0
2018-11,연면적별,용도별,교육및사회,453998,453998,453998,0,0,0
2018-11,연면적별,용도별,기타,2405090,2405090,2405090,0,0,0
2018-12,동수별,합계,합계,14397,14397,14397,0,0,0
2018-12,동수별,구조별,철근및철골조,13090,13090,13090,0,0,0
2018-12,동수별,구조별,조적조,293,293,293,0,0,0
2018-12,동수별,구조별,목조,793,793,793,0,0,0
2018-12,동수별,구조별,기타,221,221,221,0,0,0
2018-12,동수별,용도별,주거용,4665,4665,4665,0,0,0
2018-12,동수별,용도별,상업용,3529,3529,3529,0,0,0
2018-12,동수별,용도별,공업용,983,983,983,0,0,0
2018-12,동수별,용도별,교육및사회,498,498,498,0,0,0
2018-12,동수별,용도별,기타,4722,4722,4722,0,0,0
2018-12,연면적별,합계,합계,9032753,9032753,9032753,0,0,0
2018-12,연면적별,구조별,철근및철골조,8938740,8938740,8938740,0,0,0
2018-12,연면적별,구조별,조적조,15376,15376,15376,0,0,0
2018-12,연면적별,구조별,목조,67518,67518,67518,0,0,0
2018-12,연면적별,구조별,기타,11119,11119,11119,0,0,0
2018-12,연면적별,용도별,주거용,3224380,3224380,3224380,0,0,0
2018-12,연면적별,용도별,상업용,2140014,2140014,2140014,0,0,0
2018-12,연면적별,용도별,공업용,864408,864408,864408,0,0,0
2018-12,연면적별,용도별,교육및사회,463515,463515,463515,0,0,0
2018-12,연면적별,용도별,기타,2340436,2340436,2340436,0,0,0
2019-01,동수별,합계,합계,13148,13148,13148,0,0,0
2019-01,동수별,구조별,철근및철골조,12047,12047,12047,0,0,0
2019-01,동수별,구조별,조적조,308,308,308,0,0,0
2019-01,동수별,구조별,목조,531,531,531,0,0,0
2019-01,동수별,구조별,기타,262,262,262,0,0,0
2019-01,동수별,용도별,주거용,3954,3954,3954,0,0,0
2019-01,동수별,용도별,상업용,3098,3098,3098,0,0,0
2019-01,동수별,용도별,공업용,856,856,856,0,0,0
2019-01,동수별,용도별,교육및사회,430,430,430,0,0,0
2019-01,동수별,용도별,기타,4810,4810,4810,0,0,0
2019-01,연면적별,합계,합계,8015848,8015848,8015848,0,0,0
2019-01,연면적별,구조별,철근및철골조,7896853,7896853,7896853,0,0,0
2019-01,연면적별,구조별,조적조,15165,15165,15165,0,0,0
2019-01,연면적별,구조별,목조,49638,49638,49638,0,0,0
2019-01,연면적별,구조별,기타,54192,54192,54192,0,0,0
2019-01,연면적별,용도별,주거용,2113815,2113815,2113815,0,0,0
2019-01,연면적별,용도별,상업용,2371376,2371376,2371376,0,0,0
2019-01,연면적별,용도별,공업용,1192622,1192622,1192622,0,0,0
2019-01,연면적별,용도별,교육및사회,438659,438659,438659,0,0,0
2019-01,연면적별,용도별,기타,1899376,1899376,1899376,0,0,0
2019-02,동수별,합계,합계,11442,11442,11442,0,0,0
2019-02,동수별,구조별,철근및철골조,10493,10493,10493,0,0,0
2019-02,동수별,구조별,조적조,261,261,261,0,0,0
2019-02,동수별,구조별,목조,489,489,489,0,0,0
2019-02,동수별,구조별,기타,199,199,199,0,0,0
2019-02,동수별,용도별,주거용,3987,3987,3987,0,0,0
2019-02,동수별,용도별,상업용,2784,2784,2784,0,0,0
2019-02,동수별,용도별,공업용,707,707,707,0,0,0
2019-02,동수별,용도별,교육및사회,307,307,307,0,0,0
2019-02,동수별,용도별,기타,3657,3657,3657,0,0,0
2019-02,연면적별,합계,합계,7472590,7472590,7472590,0,0,0
2019-02,연면적별,구조별,철근및철골조,7374364,7374364,7374364,0,0,0
2019-02,연면적별,구조별,조적조,11773,11773,11773,0,0,0
2019-02,연면적별,구조별,목조,52287,52287,52287,0,0,0
2019-02,연면적별,구조별,기타,34166,34166,34166,0,0,0
2019-02,연면적별,용도별,주거용,2392668,2392668,2392668,0,0,0
2019-02,연면적별,용도별,상업용,2146293,2146293,2146293,0,0,0
2019-02,연면적별,용도별,공업용,665129,665129,665129,0,0,0
2019-02,연면적별,용도별,교육및사회,412482,412482,412482,0,0,0
2019-02,연면적별,용도별,기타,1856018,1856018,1856018,0,0,0
2019-03,동수별,합계,합계,17351,17351,17351,0,0,0
2019-03,동수별,구조별,철근및철골조,15643,15643,15643,0,0,0
2019-03,동수별,구조별,조적조,375,375,375,0,0,0
2019-03,동수별,구조별,목조,981,981,981,0,0,0
2019-03,동수별,구조별,기타,352,352,352,0,0,0
2019-03,동수별,용도별,주거용,6593,6593,6593,0,0,0
2019-03,동수별,용도별,상업용,4348,4348,4348,0,0,0
2019-03,동수별,용도별,공업용,1205,1205,1205,0,0,0
2019-03,동수별,용도별,교육및사회,481,481,481,0,0,0
2019-03,동수별,용도별,기타,4724,4724,4724,0,0,0
2019-03,연면적별,합계,합계,10659525,10659525,10659525,0,0,0
2019-03,연면적별,구조별,철근및철골조,10126517,10126517,10126517,0,0,0
2019-03,연면적별,구조별,조적조,18881,18881,18881,0,0,0
2019-03,연면적별,구조별,목조,92460,92460,92460,0,0,0
2019-03,연면적별,구조별,기타,421667,421667,421667,0,0,0
2019-03,연면적별,용도별,주거용,3486945,3486945,3486945,0,0,0
2019-03,연면적별,용도별,상업용,2813243,2813243,2813243,0,0,0
2019-03,연면적별,용도별,공업용,1516378,1516378,1516378,0,0,0
2019-03,연면적별,용도별,교육및사회,481340,481340,481340,0,0,0
2019-03,연면적별,용도별,기타,2361619,2361619,2361619,0,0,0
2019-04,동수별,합계,합계,19413,19413,19413,0,0,0
2019-04,동수별,구조별,철근및철골조,17562,17562,17562,0,0,0
2019-04,동수별,구조별,조적조,444,444,444,0,0,0
2019-04,동수별,구조별,목조,1094,1094,1094,0,0,0
2019-04,동수별,구조별,기타,313,313,313,0,0,0
2019-04,동수별,용도별,주거용,7351,7351,7351,0,0,0
2019-04,동수별,용도별,상업용,4764,4764,4764,0,0,0
2019-04,동수별,용도별,공업용,1257,1257,1257,0,0,0
2019-04,동수별,용도별,교육및사회,515,515,515,0,0,0
2019-04,동수별,용도별,기타,5526,5526,5526,0,0,0
2019-04,연면적별,합계,합계,11014065,11014065,11014065,0,0,0
2019-04,연면적별,구조별,철근및철골조,10816280,10816280,10816280,0,0,0
2019-04,연면적별,구조별,조적조,19587,19587,19587,0,0,0
2019-04,연면적별,구조별,목조,102341,102341,102341,0,0,0
2019-04,연면적별,구조별,기타,75857,75857,75857,0,0,0
2019-04,연면적별,용도별,주거용,4098393,4098393,4098393,0,0,0
2019-04,연면적별,용도별,상업용,2665539,2665539,2665539,0,0,0
2019-04,연면적별,용도별,공업용,1184690,1184690,1184690,0,0,0
2019-04,연면적별,용도별,교육및사회,542363,542363,542363,0,0,0
2019-04,연면적별,용도별,기타,2523080,2523080,2523080,0,0,0
2019-05,동수별,합계,합계,19074,19074,19074,0,0,0
2019-05,동수별,구조별,철근및철골조,17153,17153,17153,0,0,0
2019-05,동수별,구조별,조적조,458,458,458,0,0,0
2019-05,동수별,구조별,목조,1087,1087,1087,0,0,0
2019-05,동수별,구조별,기타,376,376,376,0,0,0
2019-05,동수별,용도별,주거용,7402,7402,7402,0,0,0
2019-05,동수별,용도별,상업용,4492,4492,4492,0,0,0
2019-05,동수별,용도별,공업용,1208,1208,1208,0,0,0
2019-05,동수별,용도별,교육및사회,461,461,461,0,0,0
2019-05,동수별,용도별,기타,5511,5511,5511,0,0,0
2019-05,연면적별,합계,합계,11100662,11100662,11100662,0,0,0
2019-05,연면적별,구조별,철근및철골조,10952259,10952259,10952259,0,0,0
2019-05,연면적별,구조별,조적조,15422,15422,15422,0,0,0
2019-05,연면적별,구조별,목조,102342,102342,102342,0,0,0
2019-05,연면적별,구조별,기타,30639,30639,30639,0,0,0
2019-05,연면적별,용도별,주거용,3831703,3831703,3831703,0,0,0
2019-05,연면적별,용도별,상업용,2716266,2716266,2716266,0,0,0
2019-05,연면적별,용도별,공업용,1637909,1637909,1637909,0,0,0
2019-05,연면적별,용도별,교육및사회,486842,486842,486842,0,0,0
2019-05,연면적별,용도별,기타,2427942,2427942,2427942,0,0,0
2019-06,동수별,합계,합계,16444,16444,16444,0,0,0
2019-06,동수별,구조별,철근및철골조,14992,14992,14992,0,0,0
2019-06,동수별,구조별,조적조,349,349,349,0,0,0
2019-06,동수별,구조별,목조,818,818,818,0,0,0
2019-06,동수별,구조별,기타,285,285,285,0,0,0
2019-06,동수별,용도별,주거용,5935,5935,5935,0,0,0
2019-06,동수별,용도별,상업용,4106,4106,4106,0,0,0
2019-06,동수별,용도별,공업용,1245,1245,1245,0,0,0
2019-06,동수별,용도별,교육및사회,402,402,402,0,0,0
2019-06,동수별,용도별,기타,4756,4756,4756,0,0,0
2019-06,연면적별,합계,합계,9165649,9165649,9165649,0,0,0
2019-06,연면적별,구조별,철근및철골조,9059686,9059686,9059686,0,0,0
2019-06,연면적별,구조별,조적조,15101,15101,15101,0,0,0
2019-06,연면적별,구조별,목조,72546,72546,72546,0,0,0
2019-06,연면적별,구조별,기타,18316,18316,18316,0,0,0
2019-06,연면적별,용도별,주거용,2704028,2704028,2704028,0,0,0
2019-06,연면적별,용도별,상업용,2606304,2606304,2606304,0,0,0
2019-06,연면적별,용도별,공업용,1336852,1336852,1336852,0,0,0
2019-06,연면적별,용도별,교육및사회,352755,352755,352755,0,0,0
2019-06,연면적별,용도별,기타,2165710,2165710,2165710,0,0,0
2019-07,동수별,합계,합계,17468,17468,17468,0,0,0
2019-07,동수별,구조별,철근및철골조,15650,15650,15650,0,0,0
2019-07,동수별,구조별,조적조,462,462,462,0,0,0
