"행정구역(시군구)별","시점","총전입[명]","총전출[명]","순이동[명]","시도내이동-시군구내[명]","시도내이동-시군구간 전입[명]","시도내이동-시군구간 전출[명]","시도간전입[명]","시도간전출[명]",
"광주광역시","2015. 01 월","20383","19891","492","6369","6426","6426","7588","7096",
"광주광역시","2015. 02 월","21520","21599","-79","6688","6992","6992","7840","7919",
"광주광역시","2015. 03 월","24853","25119","-266","8550","7841","7841","8462","8728",
"광주광역시","2015. 04 월","20384","20763","-379","7159","6676","6676","6549","6928",
"광주광역시","2015. 05 월","16647","17547","-900","6327","5395","5395","4925","5825",
"광주광역시","2015. 06 월","17225","17925","-700","6543","5455","5455","5227","5927",
"광주광역시","2015. 07 월","16074","16777","-703","5773","5164","5164","5137","5840",
"광주광역시","2015. 08 월","18135","19172","-1037","6571","6078","6078","5486","6523",
"광주광역시","2015. 09 월","14920","15928","-1008","5527","4724","4724","4669","5677",
"광주광역시","2015. 10 월","17014","18549","-1535","6166","5312","5312","5536","7071",
"광주광역시","2015. 11 월","17962","18041","-79","6474","5346","5346","6142","6221",
"광주광역시","2015. 12 월","19486","22564","-3078","7146","6075","6075","6265","9343",
"광주광역시","2016. 01 월","17078","16925","153","5468","5034","5034","6576","6423",
"광주광역시","2016. 02 월","19697","20759","-1062","6194","5828","5828","7675","8737",
"광주광역시","2016. 03 월","18673","19646","-973","6205","5693","5693","6775","7748",
"광주광역시","2016. 04 월","18454","18693","-239","7193","6030","6030","5231","5470",
"광주광역시","2016. 05 월","18670","18653","17","7215","6223","6223","5232","5215",
"광주광역시","2016. 06 월","17556","17966","-410","6393","6128","6128","5035","5445",
"광주광역시","2016. 07 월","15324","15522","-198","5244","5149","5149","4931","5129",
"광주광역시","2016. 08 월","18116","18609","-493","6544","5768","5768","5804","6297",
"광주광역시","2016. 09 월","15792","16256","-464","6024","5025","5025","4743","5207",
"광주광역시","2016. 10 월","17360","18230","-870","6906","5656","5656","4798","5668",
"광주광역시","2016. 11 월","17896","18771","-875","7210","5616","5616","5070","5945",
"광주광역시","2016. 12 월","18560","21044","-2484","6866","5970","5970","5724","8208",
"광주광역시","2017. 01 월","17484","17358","126","5682","5322","5322","6480","6354",
"광주광역시","2017. 02 월","22751","24050","-1299","7180","7521","7521","8050","9349",
"광주광역시","2017. 03 월","20451","21526","-1075","7045","6504","6504","6902","7977",
"광주광역시","2017. 04 월","15679","16691","-1012","5791","5043","5043","4845","5857",
"광주광역시","2017. 05 월","16438","16948","-510","5963","5351","5351","5124","5634",
"광주광역시","2017. 06 월","15601","16034","-433","5889","4923","4923","4789","5222",
"광주광역시","2017. 07 월","15040","15356","-316","5600","4795","4795","4645","4961",
"광주광역시","2017. 08 월","18683","18658","25","6861","5983","5983","5839","5814",
"광주광역시","2017. 09 월","16586","16753","-167","6446","5450","5450","4690","4857",
"광주광역시","2017. 10 월","14974","15138","-164","5885","4757","4757","4332","4496",
"광주광역시","2017. 11 월","17362","17986","-624","6577","5781","5781","5004","5628",
"광주광역시","2017. 12 월","17089","19758","-2669","6374","5451","5451","5264","7933",
"광주광역시","2018. 01 월","20458","20319","139","6876","6319","6319","7263","7124",
"광주광역시","2018. 02 월","19797","20775","-978","6604","6084","6084","7109","8087",
"광주광역시","2018. 03 월","20144","21431","-1287","7301","6140","6140","6703","7990",
"광주광역시","2018. 04 월","17070","18307","-1237","6747","5398","5398","4925","6162",
"광주광역시","2018. 05 월","17926","18615","-689","6985","5922","5922","5019","5708",
"광주광역시","2018. 06 월","16660","16695","-35","6220","5277","5277","5163","5198",
"광주광역시","2018. 07 월","17701","17392","309","6334","5661","5661","5706","5397",
"광주광역시","2018. 08 월","18135","18102","33","6489","5620","5620","6026","5993",
"광주광역시","2018. 09 월","14792","14607","185","5467","4823","4823","4502","4317",
"광주광역시","2018. 10 월","20268","20280","-12","7934","6521","6521","5813","5825",
"광주광역시","2018. 11 월","18556","19472","-916","7343","6005","6005","5208","6124",
"광주광역시","2018. 12 월","17385","19113","-1728","6237","5396","5396","5752","7480",
"광주광역시","2019. 01 월","19967","19465","502","6307","5940","5940","7720","7218",
"광주광역시","2019. 02 월","21632","22340","-708","7034","6969","6969","7629","8337",
"광주광역시","2019. 03 월","19595","19992","-397","6825","6382","6382","6388","6785",
"광주광역시","2019. 04 월","17074","17215","-141","5974","5803","5803","5297","5438",
"광주광역시","2019. 05 월","17058","17165","-107","5964","5931","5931","5163","5270",
"광주광역시","2019. 06 월","15069","15129","-60","5220","5542","5542","4307","4367",
"광주광역시","2019. 07 월","18826","18496","330","6211","7110","7110","5505","5175",
"광주광역시","2019. 08 월","18003","18171","-168","6193","6557","6557","5253","5421",
"광주광역시","2019. 09 월","16068","15990","78","5561","5614","5614","4893","4815",
"광주광역시","2019. 10 월","17673","18003","-330","6645","6172","6172","4856","5186",
"광주광역시","2019. 11 월","17761","18254","-493","6623","6214","6214","4924","5417",
"대전광역시","2006. 01 월","23189","22775","414","6013","8111","8111","9065","8651",
"대전광역시","2006. 02 월","35398","34680","718","9984","13001","13001","12413","11695",
"대전광역시","2006. 03 월","34384","34475","-91","10987","13273","13273","10124","10215",
"대전광역시","2006. 04 월","24329","24378","-49","7647","9599","9599","7083","7132",
"대전광역시","2006. 05 월","23007","22985","22","7259","8565","8565","7183","7161",
"대전광역시","2006. 06 월","22557","22696","-139","7214","8207","8207","7136","7275",
"대전광역시","2006. 07 월","18405","17960","445","5385","6639","6639","6381","5936",
"대전광역시","2006. 08 월","23490","22247","1243","6708","7897","7897","8885","7642",
"대전광역시","2006. 09 월","21186","20879","307","6491","8103","8103","6592","6285",
"대전광역시","2006. 10 월","21592","21496","96","6889","8112","8112","6591","6495",
"대전광역시","2006. 11 월","22891","22797","94","7208","8479","8479","7204","7110",
"대전광역시","2006. 12 월","24386","25131","-745","6685","8285","8285","9416","10161",
"대전광역시","2007. 01 월","25847","25829","18","7144","8719","8719","9984","9966",
"대전광역시","2007. 02 월","34184","32555","1629","9605","12182","12182","12397","10768",
"대전광역시","2007. 03 월","28205","28009","196","8654","10234","10234","9317","9121",
"대전광역시","2007. 04 월","23435","23479","-44","7689","8504","8504","7242","7286",
"대전광역시","2007. 05 월","22313","22622","-309","7540","7990","7990","6783","7092",
"대전광역시","2007. 06 월","18414","18812","-398","5891","6383","6383","6140","6538",
"대전광역시","2007. 07 월","19390","19413","-23","5888","6966","6966","6536","6559",
"대전광역시","2007. 08 월","23134","22607","527","6746","7791","7791","8597","8070",
"대전광역시","2007. 09 월","17695","17927","-232","5717","6327","6327","5651","5883",
"대전광역시","2007. 10 월","25060","25733","-673","7891","9440","9440","7729","8402",
"대전광역시","2007. 11 월","22869","23518","-649","7481","8440","8440","6948","7597",
"대전광역시","2007. 12 월","22534","23624","-1090","6185","7633","7633","8716","9806",
"대전광역시","2008. 01 월","25170","25592","-422","6940","8447","8447","9783","10205",
"대전광역시","2008. 02 월","31449","31640","-191","9258","11110","11110","11081","11272",
"대전광역시","2008. 03 월","25669","26564","-895","8089","8993","8993","8587","9482",
"대전광역시","2008. 04 월","21809","22290","-481","7084","7556","7556","7169","7650",
"대전광역시","2008. 05 월","20253","20921","-668","6561","7367","7367","6325","6993",
"대전광역시","2008. 06 월","18591","19290","-699","6066","6598","6598","5927","6626",
"대전광역시","2008. 07 월","18837","18791","46","5950","6346","6346","6541","6495",
"대전광역시","2008. 08 월","20035","19785","250","5877","6716","6716","7442","7192",
"대전광역시","2008. 09 월","18145","18962","-817","5820","6413","6413","5912","6729",
"대전광역시","2008. 10 월","21536","21968","-432","7118","8030","8030","6388","6820",
"대전광역시","2008. 11 월","19393","19697","-304","6571","7352","7352","5470","5774",
"대전광역시","2008. 12 월","22645","23642","-997","6446","8040","8040","8159","9156",
"대전광역시","2009. 01 월","18471","18521","-50","4790","6091","6091","7590","7640",
"대전광역시","2009. 02 월","27888","28433","-545","7783","9347","9347","10758","11303",
"대전광역시","2009. 03 월","25851","26526","-675","8106","8879","8879","8866","9541",
"대전광역시","2009. 04 월","20483","20940","-457","6834","6984","6984","6665","7122",
"대전광역시","2009. 05 월","18756","19262","-506","5970","6563","6563","6223","6729",
"대전광역시","2009. 06 월","18975","19478","-503","6184","6596","6596","6195","6698",
"대전광역시","2009. 07 월","19710","20089","-379","6497","6747","6747","6466","6845",
"대전광역시","2009. 08 월","22532","21878","654","6878","7628","7628","8026","7372",
"대전광역시","2009. 09 월","18500","18902","-402","6132","6465","6465","5903","6305",
"대전광역시","2009. 10 월","20318","20919","-601","6754","7453","7453","6111","6712",
"대전광역시","2009. 11 월","20166","20734","-568","7099","7339","7339","5728","6296",
"대전광역시","2009. 12 월","20774","22500","-1726","6577","7140","7140","7057","8783",
"대전광역시","2010. 01 월","19378","19920","-542","5271","6290","6290","7817","8359",
"대전광역시","2010. 02 월","25379","25294","85","7067","7916","7916","10396","10311",
"대전광역시","2010. 03 월","26618","26525","93","8168","8755","8755","9695","9602",
"대전광역시","2010. 04 월","20193","20748","-555","6879","6926","6926","6388","6943",
"대전광역시","2010. 05 월","18749","18854","-105","6415","6263","6263","6071","6176",
"대전광역시","2010. 06 월","19470","19992","-522","6745","6787","6787","5938","6460",
"대전광역시","2010. 07 월","18995","18994","1","6359","6533","6533","6103","6102",
"대전광역시","2010. 08 월","21995","21487","508","6733","7202","7202","8060","7552",
"대전광역시","2010. 09 월","17834","17844","-10","5714","6517","6517","5603","5613",
"대전광역시","2010. 10 월","24415","24226","189","8141","9835","9835","6439","6250",
"대전광역시","2010. 11 월","24835","24420","415","8615","9636","9636","6584","6169",
"대전광역시","2010. 12 월","24571","25173","-602","7945","9250","9250","7376","7978",
"대전광역시","2011. 01 월","21019","20836","183","6047","6794","6794","8178","7995",
"대전광역시","2011. 02 월","27347","26609","738","7952","8142","8142","11253","10515",
"대전광역시","2011. 03 월","25698","25594","104","8560","8314","8314","8824","8720",
"대전광역시","2011. 04 월","19796","19750","46","6759","6654","6654","6383","6337",
"대전광역시","2011. 05 월","20302","19800","502","6765","6785","6785","6752","6250",
"대전광역시","2011. 06 월","18784","18509","275","6345","6103","6103","6336","6061",
"대전광역시","2011. 07 월","17557","17663","-106","5837","6028","6028","5692","5798",
"대전광역시","2011. 08 월","24980","24774","206","8259","8087","8087","8634","8428",
"대전광역시","2011. 09 월","20321","19991","330","6790","7292","7292","6239","5909",
"대전광역시","2011. 10 월","20750","20126","624","6812","7456","7456","6482","5858",
"대전광역시","2011. 11 월","21984","21535","449","7229","8307","8307","6448","5999",
"대전광역시","2011. 12 월","25706","25713","-7","8022","10121","10121","7563","7570",
"대전광역시","2012. 01 월","22823","21683","1140","6257","7722","7722","8844","7704",
"대전광역시","2012. 02 월","30516","29830","686","7904","9885","9885","12727","12041",
