"측정일자","물재생센터명칭","처리장구분","1차하수처리량","2차하수처리량"
"2019/05/11","중랑물재생센터","제1처리장","0","179780"
"2019/05/11","중랑물재생센터","제4처리장","0","118040"
"2019/05/11","중랑물재생센터","제2처리장","0","235747"
"2018/01/30","탄천물재생센터","제1처리장","0","374051"
"2018/01/30","탄천물재생센터","제2처리장","0","373060"
"2018/01/29","난지물재생센터","제1처리장","0","232176"
"2018/01/29","난지물재생센터","중계펌프장(상암)","0","13044"
"2018/01/29","난지물재생센터","정화조오니처리장","344","3416"
"2018/01/29","난지물재생센터","제2처리장","0","278957"
"2018/01/29","서남물재생센터","제1처리장","0","575935"
"2018/01/29","서남물재생센터","제2처리장","0","1032425"
"2018/01/29","중랑물재생센터","제4처리장","0","144420"
"2018/01/29","중랑물재생센터","제2처리장","0","228801"
"2018/01/29","중랑물재생센터","제3처리장","0","596601"
"2018/01/29","중랑물재생센터","제1처리장","0","222760"
"2018/01/29","탄천물재생센터","제1처리장","0","401517"
"2018/01/29","탄천물재생센터","제2처리장","0","369998"
"2018/01/28","난지물재생센터","제1처리장","0","237405"
"2018/01/28","난지물재생센터","중계펌프장(상암)","0","10241"
"2018/01/28","난지물재생센터","정화조오니처리장","207","3419"
"2018/01/28","난지물재생센터","제2처리장","0","285793"
"2018/01/28","서남물재생센터","제1처리장","0","530017"
"2018/01/28","서남물재생센터","제2처리장","0","1011639"
"2018/01/28","중랑물재생센터","제4처리장","0","129560"
"2018/01/28","중랑물재생센터","제2처리장","0","227990"
"2018/01/28","중랑물재생센터","제3처리장","1390","612819"
"2018/01/28","중랑물재생센터","제1처리장","0","202250"
"2018/01/28","탄천물재생센터","제1처리장","0","378891"
"2018/01/28","탄천물재생센터","제2처리장","0","356721"
"2018/01/27","난지물재생센터","제1처리장","0","240022"
"2018/01/27","난지물재생센터","중계펌프장(상암)","0","11040"
"2018/01/27","난지물재생센터","정화조오니처리장","263","4536"
"2018/01/27","난지물재생센터","제2처리장","0","287702"
"2018/01/27","서남물재생센터","제1처리장","0","515400"
"2018/01/27","서남물재생센터","제2처리장","0","1003899"
"2018/01/27","중랑물재생센터","제4처리장","13910","126420"
"2018/01/27","중랑물재생센터","제2처리장","0","234382"
"2018/01/27","중랑물재생센터","제3처리장","30","647956"
"2018/01/27","중랑물재생센터","제1처리장","0","213360"
"2018/01/27","탄천물재생센터","제1처리장","0","356263"
"2018/01/27","탄천물재생센터","제2처리장","0","368725"
"2018/01/26","난지물재생센터","제1처리장","0","230214"
"2018/01/26","난지물재생센터","중계펌프장(상암)","0","12203"
"2018/01/26","난지물재생센터","정화조오니처리장","483","3711"
"2018/01/26","난지물재생센터","제2처리장","0","277770"
"2018/01/26","서남물재생센터","제1처리장","0","498336"
"2018/01/26","서남물재생센터","제2처리장","0","989963"
"2018/01/26","중랑물재생센터","제4처리장","0","113580"
"2018/01/26","중랑물재생센터","제2처리장","0","218715"
"2018/01/26","중랑물재생센터","제3처리장","0","629265"
"2018/01/26","중랑물재생센터","제1처리장","0","221280"
"2018/01/26","탄천물재생센터","제1처리장","0","399092"
"2018/01/26","탄천물재생센터","제2처리장","0","347138"
"2018/01/25","난지물재생센터","제1처리장","0","226533"
"2018/01/25","난지물재생센터","중계펌프장(상암)","0","11787"
"2018/01/25","난지물재생센터","정화조오니처리장","594","4451"
"2018/01/25","난지물재생센터","제2처리장","0","272947"
"2018/01/25","서남물재생센터","제1처리장","0","495682"
"2018/01/25","서남물재생센터","제2처리장","0","964069"
"2018/01/25","중랑물재생센터","제4처리장","0","121650"
"2018/01/25","중랑물재생센터","제2처리장","0","208807"
"2018/01/25","중랑물재생센터","제3처리장","0","624839"
"2018/01/25","중랑물재생센터","제1처리장","0","218170"
"2018/01/25","탄천물재생센터","제1처리장","0","416468"
"2018/01/25","탄천물재생센터","제2처리장","0","324030"
"2018/01/24","난지물재생센터","중계펌프장(상암)","0","11305"
"2018/01/24","난지물재생센터","제1처리장","0","220367"
"2018/01/24","난지물재생센터","정화조오니처리장","508","4381"
"2018/01/24","난지물재생센터","제2처리장","0","264834"
"2018/01/24","서남물재생센터","제1처리장","0","466843"
"2018/01/24","서남물재생센터","제2처리장","0","940212"
"2018/01/24","중랑물재생센터","제4처리장","30","114260"
"2018/01/24","중랑물재생센터","제2처리장","0","222043"
"2018/01/24","중랑물재생센터","제3처리장","0","602267"
"2018/01/24","중랑물재생센터","제1처리장","0","222130"
"2018/01/24","탄천물재생센터","제2처리장","0","316859"
"2018/01/24","탄천물재생센터","제1처리장","0","440452"
"2018/01/23","난지물재생센터","중계펌프장(상암)","0","11233"
"2018/01/23","난지물재생센터","제1처리장","0","228537"
"2018/01/23","난지물재생센터","정화조오니처리장","478","4325"
"2018/01/23","난지물재생센터","제2처리장","0","273253"
"2018/01/23","서남물재생센터","제1처리장","26240","519553"
"2018/01/23","서남물재생센터","제2처리장","65327","996407"
"2018/01/23","중랑물재생센터","제4처리장","4","117646"
"2018/01/23","중랑물재생센터","제2처리장","0","222384"
"2018/01/23","중랑물재생센터","제3처리장","0","566356"
"2018/01/23","중랑물재생센터","제1처리장","0","197810"
"2018/01/23","탄천물재생센터","제2처리장","0","319707"
"2018/01/23","탄천물재생센터","제1처리장","0","429220"
"2018/01/22","난지물재생센터","중계펌프장(상암)","0","11819"
"2018/01/22","난지물재생센터","제1처리장","0","233390"
"2018/01/22","난지물재생센터","정화조오니처리장","485","4280"
"2018/01/22","난지물재생센터","제2처리장","0","281759"
"2018/01/22","서남물재생센터","제1처리장","0","504795"
"2018/01/22","서남물재생센터","제2처리장","0","970525"
"2019/05/10","탄천물재생센터","제1처리장","0","361525"
"2019/05/09","난지물재생센터","제1처리장","0","228525"
"2018/01/22","중랑물재생센터","제4처리장","16885","173385"
"2018/01/22","중랑물재생센터","제2처리장","0","221255"
"2018/01/22","중랑물재생센터","제3처리장","61890","647889"
"2018/01/22","중랑물재생센터","제1처리장","0","200950"
"2018/01/22","탄천물재생센터","제2처리장","0","347611"
"2018/01/22","탄천물재생센터","제1처리장","0","426152"
"2018/01/21","난지물재생센터","중계펌프장(상암)","0","8989"
"2018/01/21","난지물재생센터","제1처리장","0","227578"
"2018/01/21","난지물재생센터","정화조오니처리장","454","4646"
"2018/01/21","난지물재생센터","제2처리장","0","275491"
"2018/01/21","서남물재생센터","제1처리장","0","503768"
"2018/01/21","서남물재생센터","제2처리장","0","952520"
"2018/01/21","중랑물재생센터","제4처리장","0","129560"
"2018/01/21","중랑물재생센터","제2처리장","0","231575"
"2018/01/21","중랑물재생센터","제3처리장","0","560394"
"2018/01/21","중랑물재생센터","제1처리장","0","214790"
"2018/01/21","탄천물재생센터","제2처리장","0","304521"
"2018/01/21","탄천물재생센터","제1처리장","0","404507"
"2018/01/20","난지물재생센터","중계펌프장(상암)","0","9389"
"2018/01/20","난지물재생센터","제1처리장","0","225547"
"2018/01/20","난지물재생센터","정화조오니처리장","432","4296"
"2018/01/20","난지물재생센터","제2처리장","0","273209"
"2018/01/20","서남물재생센터","제2처리장","0","950435"
"2018/01/20","서남물재생센터","제1처리장","0","523600"
"2018/01/20","중랑물재생센터","제4처리장","0","142900"
"2018/01/20","중랑물재생센터","제2처리장","0","224442"
"2018/01/20","중랑물재생센터","제3처리장","4","548514"
"2018/01/20","중랑물재생센터","제1처리장","0","191070"
"2018/01/20","탄천물재생센터","제1처리장","0","403752"
"2018/01/20","탄천물재생센터","제2처리장","0","334621"
"2018/01/19","난지물재생센터","제2처리장","0","272188"
"2018/01/19","난지물재생센터","제1처리장","0","224731"
"2018/01/19","난지물재생센터","중계펌프장(상암)","0","10965"
"2018/01/19","난지물재생센터","정화조오니처리장","513","4542"
"2018/01/19","서남물재생센터","제1처리장","0","528141"
"2018/01/19","서남물재생센터","제2처리장","0","972735"
"2018/01/19","중랑물재생센터","제3처리장","0","594690"
"2018/01/19","중랑물재생센터","제1처리장","0","203350"
"2018/01/19","중랑물재생센터","제2처리장","0","231270"
"2018/01/19","중랑물재생센터","제4처리장","0","139740"
"2018/01/19","탄천물재생센터","제1처리장","0","417848"
"2018/01/19","탄천물재생센터","제2처리장","0","308327"
"2018/01/18","난지물재생센터","제2처리장","0","266552"
"2018/01/18","난지물재생센터","제1처리장","0","220220"
"2018/01/18","난지물재생센터","중계펌프장(상암)","0","11633"
"2018/01/18","난지물재생센터","정화조오니처리장","638","4941"
"2018/01/18","서남물재생센터","제1처리장","0","520978"
"2018/01/18","서남물재생센터","제2처리장","0","991595"
"2019/05/09","난지물재생센터","중계펌프장(상암)","","9781"
"2019/05/09","난지물재생센터","정화조오니처리장","895","5307"
"2019/05/09","난지물재생센터","제2처리장","0","287727"
"2019/05/09","서남물재생센터","제2처리장","0","941376"
"2019/05/09","서남물재생센터","제1처리장","0","494956"
"2019/05/09","중랑물재생센터","제1처리장","0","128750"
"2019/05/09","중랑물재생센터","제4처리장","0","135420"
"2019/05/09","중랑물재생센터","제3처리장","0","609090"
"2019/05/09","중랑물재생센터","제2처리장","0","215080"
"2018/01/18","중랑물재생센터","제1처리장","0","221530"
"2018/01/18","중랑물재생센터","제2처리장","0","219497"
"2018/01/18","중랑물재생센터","제3처리장","0","497043"
"2018/01/18","중랑물재생센터","제4처리장","0","147850"
"2018/01/18","탄천물재생센터","제2처리장","0","311151"
"2018/01/18","탄천물재생센터","제1처리장","0","421106"
"2018/01/17","난지물재생센터","제2처리장","0","267569"
"2018/01/17","난지물재생센터","중계펌프장(상암)","0","11766"
"2018/01/17","난지물재생센터","정화조오니처리장","478","4025"
"2018/01/17","난지물재생센터","제1처리장","0","221839"
"2018/01/17","서남물재생센터","제1처리장","0","518800"
"2018/01/17","서남물재생센터","제2처리장","0","985273"
"2018/01/17","중랑물재생센터","제1처리장","0","207190"
"2018/01/17","중랑물재생센터","제2처리장","0","217182"
"2018/01/17","중랑물재생센터","제3처리장","0","546397"
"2018/01/17","중랑물재생센터","제4처리장","0","144510"
"2018/01/17","탄천물재생센터","제2처리장","0","324515"
"2018/01/17","탄천물재생센터","제1처리장","0","426479"
"2018/01/16","난지물재생센터","제2처리장","0","269401"
"2018/01/16","난지물재생센터","중계펌프장(상암)","0","11767"
"2018/01/16","난지물재생센터","정화조오니처리장","407","4032"
"2018/01/16","난지물재생센터","제1처리장","0","223770"
"2018/01/16","서남물재생센터","제1처리장","0","523321"
"2018/01/16","서남물재생센터","제2처리장","0","980213"
"2018/01/16","중랑물재생센터","제2처리장","0","238657"
"2018/01/16","중랑물재생센터","제1처리장","0","215000"
"2018/01/16","중랑물재생센터","제3처리장","0","538180"
"2018/01/16","중랑물재생센터","제4처리장","0","125180"
"2018/01/16","탄천물재생센터","제2처리장","0","347800"
"2018/01/16","탄천물재생센터","제1처리장","0","382974"
"2018/01/15","난지물재생센터","제1처리장","0","240265"
"2018/01/15","난지물재생센터","제2처리장","0","287436"
